X,Y,Z,W,R,D
2.9952616080684,6.13170028367162,5.90219158366152,6.0121,4.08211,4.32515
2.98720219581064,6.11457018244266,5.89543316759812,6.0121,4.08211,4.32515
2.98796441380312,6.06438716241279,5.88908861896136,6.0121,4.08211,4.34934
3.00068528152111,6.01081813842852,5.88218516376595,6.0165,4.07991,4.34934
3.00559433183917,5.94559801717468,5.874598842763,6.0165,4.07991,4.34934
3.00251475736784,5.90097673773494,5.86570512998466,6.0165,4.07991,4.34934
3.03360909060845,5.85997449787064,5.85664972469768,6.01979,4.114,4.35704
3.00462524014518,5.83342663441946,5.84617296378673,6.01979,4.114,4.35704
3.0175261272989,5.84062936885432,5.8348534761369,6.01979,4.114,4.35704
3.00744936240951,5.84588978186379,5.82181391997403,6.01979,4.114,4.35814
3.01118812398444,5.85997984343087,5.8079239009198,6.011,4.1426,4.35814
2.97695897251536,5.87212077725845,5.79301400237539,6.011,4.1426,4.35814
2.96863316258944,5.89611935049279,5.77697785764533,6.011,4.1426,4.35814
2.99041081117343,5.91072536429032,5.75995356226137,6.011,4.17999,4.37793
3.00574257757076,5.92326134276684,5.74216171506371,5.9989,4.17999,4.37793
3.0161386570175,5.97445653027704,5.72413840883544,5.9989,4.17999,4.37793
3.02322891930769,5.96547759317606,5.70577236707963,5.9989,4.17999,4.37793
3.01788691578893,5.9364956710856,5.68764722226538,5.9835,4.21738,4.41972
3.00184990196918,5.94602035522337,5.66951523919508,5.9835,4.21738,4.41972
3.01627669001035,5.92561876536873,5.65220414701649,5.9835,4.21738,4.41972
2.99217751636204,5.88973243093994,5.63510148675004,5.9835,4.21738,4.41972
2.9958834904858,5.8322248532402,5.6191327905822,5.9868,4.23387,4.43292
2.98175208600523,5.78969499356243,5.60351399119478,5.9868,4.23387,4.43292
2.99442052587721,5.74914302110254,5.58961216788441,5.9868,4.23387,4.43292
2.99082439571409,5.76445951699667,5.57677125502742,5.9868,4.22727,4.42632
3.02429167644092,5.7776310443941,5.56480424891271,6,4.22727,4.42632
3.0103279001246,5.78047104876024,5.55443928318887,6,4.22727,4.42632
3.01957481334491,5.77876885674347,5.54550012465368,6,4.22727,4.42632
3.0015910724454,5.77233993731443,5.53797853141713,6.0077,4.21188,4.42192
3.00663611309416,5.79500403907574,5.53156346258376,6.0077,4.21188,4.42192
2.98762051315364,5.82297457106035,5.52693113855196,6.0077,4.21188,4.42192
3.00046291259185,5.87531582120484,5.52336071813087,6.0077,4.21188,4.42192
2.99959167479136,5.93946395827306,5.52126525028387,6.011,4.19868,4.41092
2.99915459460835,5.97808347575609,5.52014829693492,6.011,4.19868,4.41092
3.00654058097785,6.01992247477035,5.52053451459726,6.011,4.19868,4.41092
3.0095991978662,6.09005604392459,5.52164241589325,6.011,4.19098,4.39773
3.00443807092973,6.14387220279472,5.52387713924001,6.0055,4.19098,4.39773
2.99737892573275,6.18429967546654,5.52688136131775,6.0055,4.19098,4.39773
3.01055447583539,6.2407054463559,5.53100721768618,6.0055,4.19098,4.39773
2.99416688606036,6.30458319308872,5.53647113212051,6.0044,4.19758,4.37573
3.00205212645433,6.3609449373736,5.5430438462902,6.0044,4.19758,4.37573
2.99504326398034,6.44127759723645,5.55051356429343,6.0044,4.19758,4.37573
3.02289999870813,6.52507100641947,5.55883663440969,6.0044,4.19758,4.36913
3.00057231502091,6.56441931096729,5.56843687998174,5.9978,4.20308,4.36913
2.99062300112549,6.61250513028541,5.57857472584871,5.9978,4.20308,4.36913
3.01682269499988,6.62510335878298,5.58969407584333,5.9978,4.20308,4.36913
3.00234041976043,6.65229003263707,5.60112517726831,5.9978,4.20748,4.35594
2.9963379519698,6.66221285949041,5.61375315855179,6.0011,4.20748,4.35594
2.99743631781695,6.68185672972969,5.62638243018226,6.0011,4.20748,4.35594
3.00149004628811,6.6637522478271,5.64016759723952,6.0011,4.20748,4.35594
3.01089680107595,6.62162717752145,5.65397791810693,5.9989,4.20198,4.33065
3.00788739477794,6.58793624552252,5.66860373250085,5.9989,4.20198,4.33065
2.99962461662839,6.5541282002985,5.68319015960377,5.9989,4.20198,4.33065
3.00317232950407,6.50748451245328,5.69807311622005,5.9989,4.19758,4.31085
2.99622729487383,6.44431817023573,5.71264196099969,5.9934,4.19758,4.31085
3.00772888518788,6.40089941862766,5.727579486796,5.9934,4.19758,4.31085
2.98408356972041,6.33803414094099,5.74249935136335,5.9934,4.19758,4.31085
3.00574004254388,6.28888823115112,5.75701988217197,5.989,4.19758,4.30645
3.02253875949089,6.3101897835022,5.77160897237278,5.989,4.19758,4.30645
3.00912591150711,6.27997183223448,5.78616942661862,5.989,4.19758,4.30645
2.9981540492039,6.24282562419738,5.80078623938518,5.989,4.19758,4.30645
3.00934040814031,6.23646180989891,5.8151888553785,5.98021,4.19868,4.30425
3.00098123568407,6.2257867165017,5.82970138527098,5.98021,4.19868,4.30425
2.99083225377393,6.22081013683086,5.8438809006807,5.98021,4.19868,4.30425
2.9951338983538,6.22491054930584,5.85834188033504,5.98021,4.19868,4.29765
2.99333822357447,6.22015715504186,5.87224799180375,5.9846,4.22067,4.29765
3.01951266380096,6.19767793159092,5.88703034174042,5.9846,4.22067,4.29765
2.99753484860805,6.19587752757924,5.90160327511663,5.9846,4.22067,4.29765
3.01472035756705,6.16932827144462,5.91620105757691,5.9934,4.24927,4.28556
3.00262536147554,6.12005890398444,5.93125984894499,5.9934,4.24927,4.28556
3.01544592809482,6.06630567150284,5.94630633401743,5.9934,4.24927,4.28556
2.99701076066704,6.0036844038876,5.96172120946353,5.9934,4.24927,4.28556
2.99153934890075,5.97595296146377,5.97718233893064,5.9967,4.27676,4.27236
2.99257348024172,5.94082434364468,5.9926833670596,5.9967,4.27676,4.27236
3.0112266709338,5.93117686051513,6.00852693849678,5.9967,4.27676,4.27236
3.00121886880333,5.94735550371068,6.02452954456052,5.9967,4.29985,4.26356
2.99089290364103,5.93850738183508,6.04027237404307,6.0011,4.29985,4.26356
3.01236358523733,5.92314335793286,6.05623074758604,6.0011,4.29985,4.26356
3.01474946741165,5.93043085360089,6.07157199958869,6.0011,4.29985,4.26356
3.01812756056763,5.94472324948949,6.08698349841671,6,4.31415,4.24157
3.00370388820009,5.96437039710227,6.10127272886739,6,4.31415,4.24157
2.99149699542939,6.00623569270465,6.11536476710015,6,4.31415,4.24157
2.98897633584107,6.03756758003563,6.12875621957497,6,4.31415,4.22177
3.00027193938811,6.05466329466299,6.14160599698187,5.9846,4.31305,4.22177
2.99194904892849,6.0749962060622,6.1537241431477,5.9846,4.31305,4.22177
3.02113811962467,6.1093637457229,6.16471597531229,5.9846,4.31305,4.22177
3.00233711103298,6.10571808976713,6.17480496954343,5.9846,4.32405,4.22727
3.01158277948932,6.1212802939665,6.18420453092314,5.98021,4.32405,4.22727
2.99821831095225,6.10283669424336,6.19258510165049,5.98021,4.32405,4.22727
2.99609094688323,6.12887315482865,6.19967714004643,5.98021,4.32405,4.22727
3.00917408222393,6.13919978242442,6.20639346512586,5.9857,4.27786,4.29985
2.99546252773738,6.17247174558811,6.21178432330374,5.9857,4.27786,4.29985
3.00004039537824,6.21162431311201,6.21680549554844,5.9857,4.27786,4.29985
3.01335468955509,6.21232740859124,6.22033471611316,5.9857,4.27786,4.36913
3.0123867539168,6.20885169632375,6.2235728673458,5.9989,4.18658,4.36913
3.00212523742193,6.21189572937442,6.2253459258243,5.9989,4.18658,4.36913
3.00973951751533,6.20826619831723,6.22598231673239,5.9989,4.18658,4.36913
2.98732408064692,6.18978194844232,6.2254169580694,5.9967,4.1349,4.40323
2.99610602107662,6.19531859986934,6.22407550448349,5.9967,4.1349,4.40323
2.98814420884792,6.16727511268105,6.22171452776368,5.9967,4.1349,4.40323
3.0132015359872,6.12347196121164,6.21794748721611,5.9967,4.1349,4.40323
3.00133537428619,6.10244184292229,6.21316297267764,5.9945,4.1371,4.40323
3.02408187278465,6.05839991817143,6.20707974436393,5.9945,4.1371,4.40323
3.01691116338288,5.9965302152084,6.20057276277629,5.9945,4.1371,4.40323
2.98125272992545,5.9315280315864,6.1928555825323,5.9945,4.1371,4.40433
2.99649043590739,5.89053342762098,6.18412585012584,6.0033,4.15689,4.40433
3.0146365696621,5.86706300335621,6.17468344103151,6.0033,4.15689,4.40433
2.99342747962533,5.85191432825429,6.165155147489,6.0033,4.15689,4.40433
2.99103266077526,5.86501417255577,6.15472352599684,6.0033,4.16239,4.42082
3.01148680173141,5.86036607074143,6.14495713913537,6.0055,4.16239,4.42082
3.01124773940909,5.87430694943031,6.13521764128105,6.0055,4.16239,4.42082
3.02118023224487,5.86637424511569,6.12604281510251,6.0055,4.16239,4.42082
2.99400773438688,5.87444818400459,6.11697241949168,5.9956,4.14699,4.43952
3.01036813032286,5.91080213474903,6.10874213031804,5.9956,4.14699,4.43952
2.97825126732009,5.94806027719979,6.10140508806327,5.9956,4.14699,4.43952
2.99018954712886,5.99948196706136,6.0950215834174,5.9956,4.14699,4.42742
3.00419502324126,6.01718959475838,6.08963230520247,6.0099,4.1382,4.42742
3.01700265847325,6.03677688901536,6.08514002863925,6.0099,4.1382,4.42742
3.01725588946194,6.08198982632663,6.08175120305946,6.0099,4.1382,4.42742
3.0059063914096,6.08360428549078,6.07909179568081,6.0044,4.1404,4.41422
2.9968475312991,6.08016026564977,6.07748496745731,6.0044,4.1404,4.41422
2.99596110805529,6.07660516262631,6.07597382688428,6.0044,4.1404,4.41422
3.0198949612757,6.09919894461483,6.07553149334618,6.0044,4.1404,4.41422
2.98709726073526,6.0954618138077,6.07493180551088,5.9945,4.1415,4.40323
2.99009718098717,6.12189097702947,6.07511570058378,5.9945,4.1415,4.40323
3.00379330188441,6.15738617250143,6.07492944357523,5.9945,4.1415,4.40323
3.01317809198128,6.17339072094898,6.07543867747431,5.9945,4.16239,4.39993
2.99718726159297,6.17114259179771,6.07563233867007,5.9956,4.16239,4.39993
3.02298138767192,6.15230443226912,6.07503770117357,5.9956,4.16239,4.39993
3.01102218902898,6.14652667743996,6.07388036377573,5.9956,4.16239,4.39993
2.99487041228,6.13247293427205,6.07262472238598,6.0011,4.18548,4.39773
2.9787650788939,6.12301373839633,6.07079876655251,6.0011,4.18548,4.39773
3.00672299349588,6.11780078854229,6.06828472601114,6.0011,4.18548,4.39773
3.0018999791475,6.08695584466821,6.0654160091497,6.0011,4.18548,4.38233
3.01837590453786,6.04810907504009,6.06187291963117,6.0033,4.19428,4.38233
3.01197357827293,6.02447569360102,6.05839338597432,6.0033,4.19428,4.38233
2.99416106454995,5.97163320674178,6.05387653934609,6.0033,4.19428,4.38233
3.00316822763664,5.92080415673134,6.0498440489857,5.9956,4.19648,4.37023
2.99773401168413,5.88388682368614,6.04500917117294,5.9956,4.19648,4.37023
2.99579736899239,5.87330545201693,6.04048662267926,5.9956,4.19648,4.37023
2.98900947397003,5.84394906357627,6.03558693117049,5.9956,4.19648,4.37023
3.01969826760252,5.86553195647941,6.03119110044459,5.9813,4.18548,4.36913
3.00059870376465,5.8860643919219,6.02741973044641,5.9813,4.18548,4.36913
3.01799544382667,5.89002651922661,6.02377061505374,5.9813,4.18548,4.36913
3.00842766442434,5.91113246032388,6.02012422288262,5.9813,4.18548,4.35264
3.02218776801885,5.91392223062462,6.0167014129409,5.9813,4.17889,4.35264
2.9800536481801,5.9357155733433,6.0137785044251,5.9813,4.17889,4.35264
2.98295393053841,5.9590993261003,6.01085751236484,5.9813,4.17889,4.35264
2.98762094355622,6.00851333994164,6.00816915777006,5.9813,4.17669,4.33394
3.00953304602247,6.03491029514725,6.00546639038278,5.9912,4.17669,4.33394
3.02082763158674,6.03803316947681,6.0031460608968,5.9912,4.17669,4.33394
3.01475266450819,6.06123497927813,6.00037879439801,5.9912,4.17669,4.33394
3.00606587178045,6.06548557542637,5.99797016623207,5.9846,4.18109,4.33284
2.99831018442601,6.06546212414243,5.99529226478072,5.9846,4.18109,4.33284
3.00383202645218,6.04121709752798,5.99264382804864,5.9846,4.18109,4.33284
2.98554474436542,6.04392389870663,5.9892917812799,5.9846,4.18109,4.33724
3.00904630608945,6.04888227687988,5.98601924919438,5.9846,4.19428,4.33724
2.99076826166144,6.04903626870719,5.98226213022915,5.9846,4.19428,4.33724
3.01048768095901,6.08061011534037,5.97875617019264,5.9846,4.19428,4.33724
2.98868000876482,6.09489181008517,5.97502395084938,5.9846,4.20418,4.33944
3.02465316324779,6.09154954622069,5.97054297940695,5.9923,4.20418,4.33944
3.02865048522101,6.09133123127385,5.96599942134152,5.9923,4.20418,4.33944
2.99845963423775,6.07022343258682,5.96082131784238,5.9923,4.20418,4.33944
2.98415913098914,6.06403155828036,5.95543520729932,5.9912,4.20968,4.33724
2.99599802251064,6.05669529132912,5.9492051300274,5.9912,4.20968,4.33724
2.99001647860764,6.07033915608123,5.94292950548505,5.9912,4.20968,4.33724
3.00943204916503,6.03368685054444,5.93589823682904,5.9912,4.22617,4.31525
3.01540812996419,6.0069975640653,5.9284994195257,5.9978,4.22617,4.31525
3.00201310588529,5.99101011108343,5.92026063254758,5.9978,4.22617,4.31525
3.00997881819842,5.95129683169379,5.91225165771978,5.9978,4.22617,4.31525
2.99945199668424,5.9043674807347,5.90315455270695,6.0011,4.23277,4.31305
3.00328222714267,5.84419702528007,5.89407562130774,6.0011,4.23277,4.31305
2.99338331117798,5.8274658280843,5.8845145086076,6.0011,4.23277,4.31305
3.00580793234715,5.79153430023987,5.87514388564872,6.0011,4.23277,4.32295
2.99294781324427,5.79656469803928,5.86629510863406,6.0121,4.23827,4.32295
3.00199551665281,5.81150081477691,5.85758094364011,6.0121,4.23827,4.32295
3.00779432344231,5.82397322333541,5.84940770198491,6.0121,4.23827,4.32295
3.02526944478607,5.81723309480305,5.84171289653616,6.0121,4.21848,4.34384
3.00477957066439,5.81691612439512,5.83494793863009,6.0044,4.21848,4.34384
2.99068923288473,5.84031256788634,5.82855395900874,6.0044,4.21848,4.34384
3.00257857339801,5.85958294520432,5.82369690327972,6.0044,4.21848,4.34384
2.99224487980347,5.90828107020785,5.81947529883811,5.9978,4.18768,4.35704
3.01037822957145,5.93936396172726,5.8168710292661,5.9978,4.18768,4.35704
3.00316313348395,5.94961866189518,5.81485859786815,5.9978,4.18768,4.35704
3.00722398910205,5.98107569034627,5.81431922209857,5.9978,4.18768,4.35704
3.00511587449664,6.00730493580294,5.81504861557145,5.9857,4.17779,4.36474
2.99510223492259,6.01300366487938,5.81680337406565,5.9857,4.17779,4.36474
2.99277678707267,6.02085063698008,5.81914473222156,5.9857,4.17779,4.36474
3.00815213181567,6.00422084162204,5.82245400703693,5.9857,4.19208,4.36913
2.99251350043521,6.0355619409125,5.82627647311212,5.97911,4.19208,4.36913
3.01642352589726,6.04718756973518,5.83087731763207,5.97911,4.19208,4.36913
3.0022486095262,6.09173175164142,5.83631216110888,5.97911,4.19208,4.36913
3.01404187818038,6.11769690647254,5.84162702946171,5.97031,4.21078,4.36144
3.01749136919503,6.13697457653503,5.84761156337539,5.97031,4.21078,4.36144
2.9965974966332,6.14161934968175,5.85337053703536,5.97031,4.21078,4.36144
3.00003051234968,6.13934846319115,5.85941154294195,5.97031,4.21078,4.35594
2.99283609926147,6.14334935663179,5.86497163080899,5.97471,4.21848,4.35594
2.99036450050424,6.13973847872496,5.87071203619836,5.97471,4.21848,4.35594
2.99091903338851,6.15098341040957,5.87601057228664,5.97471,4.21848,4.35594
3.01201145204788,6.13107217635117,5.88084890954067,5.97471,4.20858,4.35704
3.00650850675589,6.09199082500023,5.88516273360213,5.9813,4.20858,4.35704
3.01711258978247,6.07538511916347,5.88948791219049,5.9813,4.20858,4.35704
3.00567878323043,6.04732246936889,5.89300886588938,5.9813,4.20858,4.35704
3.00631115078733,5.99710177231202,5.89594567172749,5.98021,4.18218,4.36474
2.99937211656505,5.93628044350197,5.89823401806682,5.98021,4.18218,4.36474
3.00426982103427,5.90521581614916,5.89967904348147,5.98021,4.18218,4.36474
2.99135313895471,5.88622488552248,5.90093559785,5.98021,4.18218,4.36144
2.99574912191955,5.87127788148744,5.90143279560157,5.9857,4.16459,4.36144
3.00080776310561,5.89297721091985,5.90118521420344,5.9857,4.16459,4.36144
3.01146330948682,5.89707025686759,5.90060300889063,5.9857,4.16459,4.36144
3.01347632598266,5.91757409150715,5.89928263129428,5.9978,4.18109,4.33284
2.99427164354779,5.91510385016102,5.89684949615348,5.9978,4.18109,4.33284
3.01214005412074,5.93969918131796,5.89417218654396,5.9978,4.18109,4.33284
2.99387305151704,5.96431952629766,5.89045280910918,5.9978,4.18109,4.33284
3.00566570766638,6.00184763591171,5.88637312547027,6.0088,4.21848,4.29875
2.99495033570233,6.05231918015358,5.88091316818434,6.0088,4.21848,4.29875
3.01094995155523,6.07034193452234,5.87511000016124,6.0088,4.21848,4.29875
3.00417362272192,6.0916173840685,5.86833699827041,6.0088,4.23607,4.29655
2.99666243997046,6.13221206025076,5.86057700480454,5.9945,4.23607,4.29655
3.00355393560321,6.14595470232186,5.8521254623402,5.9945,4.23607,4.29655
3.01158403546927,6.15345353242458,5.84262381365627,5.9945,4.23607,4.29655
2.99576797478921,6.13589416351818,5.83240817572596,5.9835,4.23277,4.30645
3.00594966474397,6.16721179980447,5.8215951948258,5.9835,4.23277,4.30645
2.99028021285227,6.1673156723063,5.81049977350047,5.9835,4.23277,4.30645
3.00291632579717,6.19084217423575,5.79871772872442,5.9835,4.23277,4.30645
3.01661663353655,6.22561642539944,5.78718720545146,5.97471,4.21738,4.31305
3.00456073775598,6.2387919470344,5.77549500947287,5.97471,4.21738,4.31305
2.99797582338196,6.24631425194819,5.76372694938043,5.97471,4.21738,4.31305
3.01200742114932,6.23246331429817,5.75185220461552,5.97471,4.21738,4.31415
2.99711727484956,6.22574382990976,5.7405522304332,5.9868,4.20088,4.31415
2.98513051972708,6.20625518054333,5.72934723132714,5.9868,4.20088,4.31415
3.01103478653815,6.19459155535228,5.71835647481315,5.9868,4.20088,4.31415
3.00933010435834,6.19396160720603,5.70773044591412,5.9901,4.19208,4.32845
3.00812585793634,6.14555549199962,5.69784137041569,5.9901,4.19208,4.32845
2.9942476598977,6.09920977569069,5.68858518253278,5.9901,4.19208,4.32845
3.02045960848507,6.05192986620822,5.67969205215536,5.9901,4.19208,4.32845
2.99286894795746,6.00154175797677,5.67152999287597,5.9835,4.19538,4.35154
3.00115234088738,5.93546775102146,5.66359783999254,5.9835,4.19538,4.35154
2.99847879175273,5.87251398886893,5.65655403919347,5.9835,4.19538,4.35154
2.98731490622042,5.83563607357192,5.64971267309776,5.9835,4.21518,4.37133
3.00198469391774,5.80986546320015,5.64360218741687,5.989,4.21518,4.37133
3.01433157140855,5.84211118771804,5.63815286953769,5.989,4.21518,4.37133
3.0063751673765,5.88813915886214,5.63313120306106,5.989,4.21518,4.37133
3.00327789099476,5.91076604713041,5.6283077285058,5.9879,4.22507,4.37903
3.02484612784773,5.95783071507873,5.62428916582257,5.9879,4.22507,4.37903
3.00712502553171,6.02540419813364,5.62045355000607,5.9879,4.22507,4.37903
2.98934222564123,6.08652661334539,5.61733817371966,5.9879,4.22507,4.37903
2.98940257845449,6.13745575483444,5.61401640828239,5.9835,4.21518,4.37903
3.00479972471177,6.25894586323472,5.61119719244824,5.9835,4.21518,4.37903
2.99516418119889,6.33032682709047,5.60891035323442,5.9835,4.21518,4.37903
2.99280767709211,6.36077757856727,5.6068080615931,5.9835,4.19868,4.37243
3.00608646350121,6.430361310539,5.60509006967122,5.989,4.19868,4.37243
3.02089953881861,6.48218720803979,5.60362857511932,5.989,4.19868,4.37243
3.01178238241928,6.52836582015784,5.60273815039561,5.989,4.19868,4.37243
3.00912091866048,6.53222926001551,5.60173841011725,5.9978,4.19318,4.37573
2.99231523679952,6.54796998997693,5.60164675334925,5.9978,4.19318,4.37573
2.99263686821952,6.55312694575819,5.6019262478658,5.9978,4.19318,4.37573
3.0030505130324,6.56958152920049,5.60301015308593,5.9978,4.19538,4.39113
2.99528190204164,6.64882389818072,5.60436670716392,6.0077,4.19538,4.39113
3.00690005518616,6.65895182151841,5.60692685127055,6.0077,4.19538,4.39113
3.01475039553798,6.65973406734767,5.60988693590961,6.0077,4.19538,4.39113
3.00600081441672,6.67652611827934,5.61394440463509,6.0044,4.18878,4.40433
2.99164438032505,6.68063741212511,5.61873546704753,6.0044,4.18878,4.40433
3.00991412299644,6.66697201499875,5.62392348524198,6.0044,4.18878,4.40433
3.00537046027608,6.64850411423189,5.63007115306092,6.0044,4.18878,4.40433
3.00356770744965,6.68154761365964,5.63725579619286,5.9901,4.18109,4.41422
2.98688070527309,6.63361129238302,5.64520842943964,5.9901,4.18109,4.41422
3.00809785702959,6.58844357813817,5.65375300314776,5.9901,4.18109,4.41422
3.00663935575004,6.58491166044587,5.66314285458266,5.9901,4.18109,4.41752
3.00520339645783,6.55095152944922,5.67308726203853,5.9879,4.17449,4.41752
3.01062431721641,6.51177421336492,5.68336101477321,5.9879,4.17449,4.41752
2.98905855462076,6.45953965161694,5.69390428416607,5.9879,4.17449,4.41752
3.00729818444989,6.4239911859637,5.70544966704042,5.989,4.17669,4.41202
2.99383823193239,6.39248923627513,5.71704331044496,5.989,4.17669,4.41202
3.00885224055611,6.40781831147458,5.72903634151049,5.989,4.17669,4.41202
3.00006509566303,6.46106573237267,5.74137308844007,5.989,4.17669,4.41202
3.01112359002877,6.4618426276952,5.754207246856,5.9857,4.18218,4.40213
3.00585419200431,6.46347477390354,5.76760527226451,5.9857,4.18218,4.40213
3.00804294942376,6.48909369673761,5.7811891917416,5.9857,4.18218,4.40213
3.00252956448396,6.51958353711872,5.79459237010082,5.9857,4.18328,4.38893
3.00524243045213,6.51299572183998,5.8083887563,5.9846,4.18328,4.38893
2.9858208957228,6.55119716681361,5.82244709699638,5.9846,4.18328,4.38893
2.98629079734275,6.56795372423656,5.83661198626645,5.9846,4.18328,4.38893
3.01012327444481,6.54811279954254,5.85117516935705,5.989,4.19208,4.36474
3.01854101132586,6.56396641920568,5.86583646947758,5.989,4.19208,4.36474
3.01603282413641,6.5784606965485,5.88075498265535,5.989,4.19208,4.36474
3.00813201519216,6.54708679801869,5.89569448559699,5.989,4.19208,4.33724
2.9918046564871,6.51770832801485,5.9111127261527,6.0033,4.20638,4.33724
2.99093338800564,6.48643684282683,5.92634976999673,6.0033,4.20638,4.33724
2.9941264847255,6.44566760173211,5.94233071474456,6.0033,4.20638,4.33724
2.99971426374262,6.40466258421301,5.95796224338128,6.0033,4.21628,4.31745
3.01834914037234,6.46325622978168,5.97398069680232,6.0033,4.21628,4.31745
2.99642015387187,6.48564714136153,5.9903816348088,6.0033,4.21628,4.31745
3.01242270954181,6.46766473239429,6.00695466806663,6.0033,4.21628,4.31745
3.00967506500651,6.50137836478101,6.02414390113319,6.0033,4.22617,4.31305
3.00817103053381,6.5393443120096,6.04054290074556,6.0033,4.22617,4.31305
3.01371615769366,6.56800139047732,6.05738297695614,6.0033,4.22617,4.31305
2.98370478643212,6.57076991271077,6.07409422152207,6.0033,4.22617,4.31745
2.97934112640682,6.6102938599997,6.09099017767342,6.011,4.23277,4.31745
3.00748030512459,6.61908203135655,6.10739001249715,6.011,4.23277,4.31745
3.00425772699471,6.62614043795574,6.12371393646253,6.011,4.23277,4.31745
3.01312553756585,6.67756131283406,6.13944337549092,6.0165,4.20418,4.33394
3.01409870517512,6.65141285292941,6.15441934062706,6.0165,4.20418,4.33394
2.99552954104275,6.62319759507004,6.16853456159007,6.0165,4.20418,4.33394
3.00562935926696,6.59064962182816,6.18229427993569,6.0165,4.20418,4.33394
3.00804989317376,6.57335650916526,6.19471930748145,6.01979,4.15909,4.35704
3.00117040562221,6.52803654618053,6.20637240010463,6.01979,4.15909,4.35704
2.98576273890925,6.49843904679546,6.21688033030178,6.01979,4.15909,4.35704
3.01482803366107,6.50996633817158,6.22651756993858,6.01979,4.15909,4.36694
2.99414215522175,6.46832713436718,6.2354569824949,5.9989,4.1393,4.36694
3.00493638677996,6.42927683682558,6.2435272840583,5.9989,4.1393,4.36694
3.01489243119149,6.4012871608297,6.24994181971945,5.9989,4.1393,4.36694
3.00897391704146,6.37061929477527,6.25544173985152,5.9989,4.16239,4.36694
3.00118684895616,6.33787822259991,6.25996928035076,5.9824,4.16239,4.36694
2.96844202154688,6.30525909587363,6.26329845573707,5.9824,4.16239,4.36694
3.0062293292802,6.26235848782568,6.26626656285227,5.9824,4.16239,4.36694
3.02167047936175,6.21456080348111,6.26795855336708,5.9824,4.20638,4.36694
3.02128178987936,6.17618210435585,6.2690937459411,5.9824,4.20638,4.36694
3.00811907413104,6.16441720719333,6.26924450889526,5.9824,4.20638,4.36694
3.00646683479019,6.09602095604726,6.26884465532703,5.9824,4.20638,4.36584
2.98878316238107,6.03738319936426,6.26799038594164,5.9879,4.23497,4.36584
2.97836770267985,5.97975145906852,6.26648570364573,5.9879,4.23497,4.36584
2.99232375482128,5.96414814983934,6.26442788566163,5.9879,4.23497,4.36584
3.01402117483705,5.91166913713635,6.26221310621967,5.9956,4.23607,4.36034
3.00057631671172,5.92783477049945,6.25978321598978,5.9956,4.23607,4.36034
3.02064991733224,5.9665247876471,6.25738880846549,5.9956,4.23607,4.36034
2.9989049130468,5.97083929572528,6.25519106497307,5.9956,4.23607,4.36034
3.01561802426245,5.99568342783203,6.25263029348185,5.9956,4.21408,4.35704
3.02434046419937,6.03108161166251,6.25035497182487,5.9956,4.21408,4.35704
3.00072879546091,6.04596531168279,6.24775480122852,5.9956,4.21408,4.35704
2.96887358704144,6.06854650133946,6.24559566595352,5.9956,4.17009,4.37353
2.99408531436727,6.09861796761194,6.24280588871491,5.9857,4.17009,4.37353
3.00333316600026,6.11316353031052,6.24073183555602,5.9857,4.17009,4.37353
3.00357574117736,6.07411696527235,6.23829032002284,5.9857,4.17009,4.37353
3.02171677989439,6.06451439939557,6.23545603159715,5.9857,4.1393,4.38673
3.008909024298,6.04590815425658,6.23275769191392,5.9857,4.1393,4.38673
3.00649281861574,5.98062461841827,6.23008409163414,5.9857,4.1393,4.38673
2.99147271349668,5.91427775640899,6.22737772023579,5.9857,4.1393,4.38233
3.00292375587344,5.84476402362973,6.22408083496275,5.9879,4.1393,4.38233
2.99377076792812,5.77158533259905,6.2210046853011,5.9879,4.1393,4.38233
3.00366514558579,5.69074021580638,6.21786411701418,5.9879,4.1393,4.38233
3.00597631169607,5.70648402196,6.21513242639973,5.989,4.16129,4.38563
2.99863632584701,5.72173356079586,6.21239120654559,5.989,4.16129,4.38563
3.00942783987878,5.72377295187501,6.20976862973463,5.989,4.16129,4.38563
3.0139296506995,5.74547935576125,6.20729773021746,5.989,4.16129,4.38563
3.00962507761546,5.78527836521427,6.20499976576902,5.9934,4.19318,4.39773
2.99678422592313,5.83114807507911,6.20249043647518,5.9934,4.19318,4.39773
3.00196612221665,5.87100069398101,6.20100447131581,5.9934,4.19318,4.39773
2.98291322378055,5.98642294246674,6.19966667424149,5.9934,4.19318,4.39773
3.01595411303974,6.05574583448021,6.19925145101496,5.9912,4.20528,4.40762
3.00171270089452,6.09131650226918,6.1985646276198,5.9912,4.20528,4.40762
3.01940148985393,6.16642573814203,6.19855428033605,5.9912,4.20528,4.40762
2.99722904542267,6.23686979687212,6.19917658785666,5.9912,4.19758,4.40543
2.98163369930131,6.28844437624367,6.20013565185909,5.989,4.19758,4.40543
3.0019440630944,6.3263982020966,6.20103096368777,5.989,4.19758,4.40543
3.01016194092365,6.36362092396545,6.20208805775582,5.989,4.19758,4.40543
3.00331095239033,6.40126707805396,6.20397090652938,5.9879,4.19208,4.38123
3.0089075381749,6.4465416155449,6.20561571646809,5.9879,4.19208,4.38123
3.00792889755752,6.55325950316287,6.20800748063282,5.9879,4.19208,4.38123
3.00076301436183,6.59441571710919,6.21005654016425,5.9879,4.19208,4.35704
